row	taxon_name	scientificName	key	matchType	confidence	status	rank	kingdom	phylum	class	order	family	genus	species	original list	synonyms
3766	Rhagoletis metallica	Rhagoletis metallica (Schiner, 1868)	1622627	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis metallica	genus	
3767	Rhagoletis mongolica	Rhagoletis mongolica Kandybina, 1972	1622646	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis mongolica	genus	
3768	Rhagoletis nakaoi	Rhagoletis nakaoi ItÅ, 2011	11184159	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis nakaoi	genus	
3769	Rhagoletis nicaraguensis	Rhagoletis nicaraguensis HernÃ¡ndez-Ortiz, 1999	1622546	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis nicaraguensis	genus	
3770	Rhagoletis nova	Rhagoletis nova (Schiner, 1868)	1622560	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis nova	genus	
3771	Rhagoletis ochraspis	Rhagoletis ochraspis (Wiedemann, 1830)	1622552	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis ochraspis	genus	
3772	Rhagoletis osmanthi	Rhagoletis osmanthi Bush, 1966	1622625	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis osmanthi	genus	
3773	Rhagoletis penela	Rhagoletis penela Foote, 1981	1622624	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis penela	genus	
3774	Rhagoletis persimilis	Rhagoletis persimilis Bush, 1966	1622555	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis persimilis	genus	
3775	Rhagoletis pomonella	Rhagoletis pomonella (Walsh, 1867)	1622582	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis pomonella	species	
3777	Rhagoletis psalida	Rhagoletis psalida Hendel, 1914	1622618	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis psalida	genus	
3778	Rhagoletis quamplurima	Rhagoletis quamplurima ItÅ, 2011	11151924	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis quamplurima	genus	
3779	Rhagoletis ramosae	Rhagoletis ramosae HernÃ¡ndez-Ortiz, 1985	1622565	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis ramosae	genus	
3780	Rhagoletis reducta	Rhagoletis reducta Hering, 1936	1622661	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis reducta	genus	
3781	Rhagoletis rhytida	Rhagoletis rhytida Hendel, 1914	1622601	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis rhytida	genus	
3782	Rhagoletis ribicola	Rhagoletis ribicola Doane, 1898	1622632	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis ribicola	species	
3784	Rhagoletis rohdendorfi	Rhagoletis rohdendorfi Korneyev & Merz, 1997	1622629	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis rohdendorfi	genus	
3785	Rhagoletis rumpomaculata	Rhagoletis rumpomaculata Hardy, 1964	1622637	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis rumpomaculata	genus	
3786	Rhagoletis samojlovitshae	Rhagoletis samojlovitshae (Rohdendorf, 1961)	1622575	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis samojlovitshae	genus	
3787	Rhagoletis scutellata	Rhagoletis scutellata Zia, 1938	1622647	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis scutellata	genus	
3788	Rhagoletis solanophaga	Rhagoletis solanophaga HernÃ¡ndez-Ortiz & FrÃ­as, 1999	1622553	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis solanophaga	genus	
3789	Rhagoletis striatella	Rhagoletis striatella Wulp, 1899	1622617	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis striatella	genus	
3790	Rhagoletis suavis	Rhagoletis suavis (Loew, 1862)	1622558	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis suavis	species	
3792	Rhagoletis tabellaria	Rhagoletis tabellaria (Fitch, 1855)	1622619	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis tabellaria	genus	
3793	Rhagoletis tomatis	Rhagoletis tomatis Foote, 1981	1622655	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis tomatis	genus	
3794	Rhagoletis triangularis	Rhagoletis triangularis HernÃ¡ndez-Ortiz, 1999	1622602	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis triangularis	genus	
3795	Rhagoletis turanica	Rhagoletis turanica (Rohdendorf, 1961)	1622633	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis turanica	genus	
3796	Rhagoletis turpiniae	Rhagoletis turpiniae HernÃ¡ndez-Ortiz, 1993	1622604	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis turpiniae	genus	
3797	Rhagoletis vicina	Rhagoletis Loew, 1862	1622544	HIGHERRANK	94	ACCEPTED	GENUS	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis		genus	
3798	Rhagoletis willinki	Rhagoletis willinki AczÃ©l, 1951	1622648	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis willinki	genus	
3799	Rhagoletis yasudai	Rhagoletis yasudai ItÅ, 2011	11167214	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis yasudai	genus	
3800	Rhagoletis zephyria	Rhagoletis zephyria Snow, 1894	1622579	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis zephyria	genus	
3801	Rhagoletis zernyi	Rhagoletis zernyi Hendel, 1927	1622550	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis zernyi	genus	
3802	Rhagoletis zoqui	Rhagoletis zoqui Bush, 1966	1622636	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Rhagoletis	Rhagoletis zoqui	genus	
3803	Rhigopsidius tucumanus	Rhigopsidius tucumanus K.M.Heller, 1906	1201747	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Rhigopsidius	Rhigopsidius tucumanus	species	
3804	Rhynchophorus ferrugineus	Rhynchophorus ferrugineus (A.G.Olivier, 1791)	6132234	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Dryophthoridae	Rhynchophorus	Rhynchophorus ferrugineus	species	
3806	Rhynchophorus palmarum	Rhynchophorus palmarum (C.Linnaeus, 1758)	10273933	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Dryophthoridae	Rhynchophorus	Rhynchophorus palmarum	species	
3807	Rhynchophorus phoenicis	Rhynchophorus phoenicis E.Csiki, 1936	8075875	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Dryophthoridae	Rhynchophorus	Rhynchophorus phoenicis	species	
3808	Ripersiella aloes	Ripersiella aloes (Williams & Pellizzari, 1997)	10884288	EXACT	98	SYNONYM	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Pseudococcidae	Rhizoecus	Rhizoecus aloes	allied_species	
3809	Ripersiella halophila	Ripersiella halophila Matile-Ferrero, 1976	2095718	EXACT	98	SYNONYM	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Pseudococcidae	Rhizoecus	Rhizoecus halophilus	allied_species	
3810	Ripersiella hibisci	Ripersiella hibisci Matile-Ferrero, 1976	2095567	EXACT	98	SYNONYM	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Pseudococcidae	Rhizoecus	Rhizoecus hibisci	species	
3811	Saperda candida	Saperda candida Fabricius, 1787	1102666	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Saperda	Saperda candida	species	
3812	Saperda carcharias	Saperda carcharias (Linnaeus, 1758)	7759824	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Saperda	Saperda carcharias	allied_species	
3813	Saperda populnea	Saperda populnea (Linnaeus, 1758)	9013850	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Saperda	Saperda populnea	allied_species	
3814	Saperda scalaris	Saperda scalaris (Linnaeus, 1758)	7649338	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Saperda	Saperda scalaris	allied_species	
3815	Saperda tridentata	Saperda tridentata Olivier, 1795	8881782	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Saperda	Saperda tridentata	species	
3816	Scaphoideus luteolus	Scaphoideus luteolus Van Duzee, 1894	2031291	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Scaphoideus	Scaphoideus luteolus	species	
3817	Scaphoideus titanus	Scaphoideus titanus Ball, 1932	2031228	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Scaphoideus	Scaphoideus titanus	species	
3818	Scirtothrips aurantii	Scirtothrips aurantii Faure, 1929	1420608	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips aurantii	species	
3819	Scirtothrips citri	Scirtothrips citri (Moulton, 1909)	1420611	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips citri	species	
3820	Scirtothrips dorsalis	Scirtothrips dorsalis Hood, 1919	1420615	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips dorsalis	species	
3822	Scirtothrips inermis	Scirtothrips inermis Priesner, 1933	1420609	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips inermis	allied_species	
3823	Scirtothrips longipennis	Scirtothrips longipennis (Bagnall, 1909)	1420612	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips longipennis	allied_species	
3824	Scolytus dimidiatus	Scolytus dimidiatus Chapuis, 1869	5013177	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus dimidiatus	allied_species	
3825	Scolytus intricatus	Scolytus intricatus Wood & Bright, 1992	1189446	EXACT	98	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus intricatus	allied_species	
3826	Scolytus laevis	Scolytus laevis Chapuis, 1869	1189397	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus laevis	allied_species	
3827	Scolytus mali	Scolytus mali (J.M.Bechstein, 1805)	7458371	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus mali	allied_species	
3828	Scolytus morawitzi	Scolytus morawitzi A.P.Semenov Tjan-Shansky, 1902	1189512	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus morawitzi	species	
3829	Scolytus multistriatus	Scolytus multistriatus (T.Marsham, 1802)	1189289	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus multistriatus	allied_species	
3830	Scolytus pygmaeus	Scolytus pygmaeus (J.C.Fabricius, 1787)	1189261	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus pygmaeus	allied_species	
3831	Scolytus ratzeburgii	Scolytus ratzeburgii E.W.Janson, 1856	1189386	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus ratzeburgii	allied_species	
3832	Scolytus rugulosus	Scolytus rugulosus Ratzeburg, 1837	7749219	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus rugulosus	allied_species	
3833	Scolytus scolytus	Scolytus scolytus (J.C.Fabricius, 1775)	1189355	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus scolytus	allied_species	
3834	Scolytus ventralis	Scolytus ventralis LeConte, 1868	5013205	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Scolytus	Scolytus ventralis	species	
3835	Sibovia sagata	Sibovia sagata (Signoret, 1854)	2038527	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Sibovia	Sibovia sagata	species	
3836	Sirex areolatus	Sirex areolatus (Cresson, 1867)	4492195	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hymenoptera	Siricidae	Sirex	Sirex areolatus	allied_species	
3837	Sirex ermak	Sirex ermak (Semenov, 1921)	4492197	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hymenoptera	Siricidae	Sirex	Sirex ermak	species	
3838	Sirex juvencus	Sirex juvencus (Linnaeus, 1758)	4492193	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hymenoptera	Siricidae	Sirex	Sirex juvencus	allied_species	
3839	Sirex nitobei	Sirex nitobei Matsumura, 1912	8707504	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hymenoptera	Siricidae	Sirex	Sirex nitobei	species	
3840	Sirex noctilio	Sirex noctilio Fabricius, 1773	4492199	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hymenoptera	Siricidae	Sirex	Sirex noctilio	allied_species	
3841	Sirex torvus	Sirex torvus (Harris, 1779)	9561164	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hymenoptera	Siricidae	Sirex	Sirex torvus	allied_species	
3842	Sonesimia magna	Sonesimia magna Dmitriev, 2020	11211107	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Sonesimia	Sonesimia magna	species	
3843	South American			NONE	100										species	
3844	Sphaeniscus atilius	Sphaeniscus atilius (Walker, 1849)	1622506	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus atilius	genus	
3845	Sphaeniscus binoculatus	Sphaeniscus binoculatus (Bezzi, 1928)	1622492	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus binoculatus	species	
3847	Sphaeniscus filiolus	Sphaeniscus filiolus (Loew, 1869)	1622488	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus filiolus	genus	
3848	Sphaeniscus lindbergi	Sphaeniscus lindbergi Hering, 1958	1622487	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus lindbergi	genus	
3849	Sphaeniscus melanotrichotus	Sphaeniscus melanotrichotus Hering, 1956	1622513	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus melanotrichotus	genus	
3850	Sphaeniscus quadrincisus	Sphaeniscus quadrincisus (Wiedemann, 1824)	1622495	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus quadrincisus	genus	
3851	Sphaeniscus sexmaculatus	Sphaeniscus sexmaculatus (Macquart, 1844)	1622500	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus sexmaculatus	genus	
3852	Sphaeniscus trifasciatus	Sphaeniscus trifasciatus Korneyev & Dirlbek, 2000	1622494	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphaeniscus	Sphaeniscus trifasciatus	genus	
3853	Sphaerolecanium prunastri	Sphaerolecanium prunastri (Boyer de Fonscolombe, 1834)	5163633	EXACT	97	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Hemiptera	Coccidae	Sphaerolecanium	Sphaerolecanium prunastri	species	
3854	Sphenella atra	Sphenella atra Munro, 1957	5087049	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella atra	genus	
3855	Sphenella aureliani	Sphenella aureliani Gheorghiu, 1985	5087055	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella aureliani	genus	
3856	Sphenella austrina	Sphenella austrina Munro, 1957	5087040	EXACT	98	SYNONYM	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella marginata	genus	
3857	Sphenella crenata	Sphenella crenata Munro, 1957	5087062	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella crenata	genus	
3858	Sphenella deletrix	Sphenella deletrix Munro, 1957	5087063	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella deletrix	genus	
3859	Sphenella helianthoides	Sphenella helianthoides (Bezzi, 1926)	5087059	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella helianthoides	genus	
3860	Sphenella hessei	Sphenella hessei (Munro, 1929)	5087058	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella hessei	genus	
3862	Sphenella marginata	Sphenella marginata (FallÃ©n, 1814)	1625450	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella marginata	allied_species	
3863	Sphenella melanostigma	Sphenella melanostigma Bezzi, 1908	5087054	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella melanostigma	genus	
3864	Sphenella nigricornis	Sphenella nigricornis Bezzi, 1924	5087045	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella nigricornis	species	
3866	Sphenella nigropilosa	Sphenella nigropilosa Meijere, 1914	5087052	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella nigropilosa	genus	
3867	Sphenella novaguineensis	Sphenella novaguineensis Hardy, 1988	5087046	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella novaguineensis	genus	
3868	Sphenella orbicula	Sphenella orbicula Munro, 1957	5087061	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella orbicula	genus	
3869	Sphenella rostrata	Sphenella rostrata Munro, 1957	5087056	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella rostrata	genus	
3870	Sphenella ruficeps	Sphenella ruficeps (Macquart, 1851)	5087050	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella ruficeps	genus	
3871	Sphenella semisphenella	Sphenella semisphenella (Bezzi, 1926)	5087060	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella semisphenella	genus	
3872	Sphenella setosa	Sphenella setosa Merz & Dawah, 2005	5087057	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella setosa	genus	
3873	Sphenella sinensis	Sphenella sinensis Schiner, 1868	5087047	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella sinensis	genus	
3874	Sphenella ypsilon	Sphenella ypsilon Munro, 1933	5087053	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Sphenella	Sphenella ypsilon	genus	
3875	Spodoptera cilium	Spodoptera cilium GuenÃ©e, 1852	5109843	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera cilium	allied_species	
3876	Spodoptera cosmioides	Spodoptera cosmioides Walker, 1858	5109841	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera cosmioides	species	
3877	Spodoptera eridania	Spodoptera eridania Stoll	5109850	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera eridania	species	
3879	Spodoptera exigua	Spodoptera exigua (HÃ¼bner, 1808)	8352161	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera exigua	allied_species	
3880	Spodoptera frugiperda	Spodoptera frugiperda J.E.Smith, 1797	5109855	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera frugiperda	species	
3881	Spodoptera littoralis	Spodoptera littoralis (Boisduval, 1833)	5109931	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera littoralis	species	
3883	Spodoptera litura	Spodoptera litura (Fabricius, 1775)	5109882	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera litura	species	
3885	Spodoptera ornithogalli	Spodoptera ornithogalli GuenÃ©e, 1852	5109845	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera ornithogalli	species	
3886	Stereonychus fraxini	Stereonychus fraxini (C.DeGeer, 1775)	1203437	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Stereonychus	Stereonychus fraxini	species	
3887	Strauzia arculata	Strauzia arculata (Loew, 1873)	1624368	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia arculata	genus	
3888	Strauzia gigantei	Strauzia gigantei Steyskal, 1986	1624365	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia gigantei	genus	
3889	Strauzia intermedia	Strauzia intermedia (Loew, 1873)	1624385	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia intermedia	genus	
3890	Strauzia longipennis	Strauzia longipennis (Wiedemann, 1830)	1624370	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia longipennis	species	
3892	Strauzia longitudinalis	Strauzia longitudinalis (Loew, 1873)	1624388	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia longitudinalis	genus	
3893	Strauzia noctipennis	Strauzia noctipennis Stoltzfus, 1988	1624390	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia noctipennis	genus	
3894	Strauzia perfecta	Strauzia perfecta (Loew, 1873)	1624383	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia perfecta	genus	
3895	Strauzia rugosa	Strauzia rugosa Stoltzfus, 1988	1624386	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia rugosa	genus	
3896	Strauzia stoltzfusi	Strauzia stoltzfusi Steyskal, 1986	1624382	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia stoltzfusi	genus	
3897	Strauzia uvedaliae	Strauzia uvedaliae Stoltzfus, 1988	1624391	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia uvedaliae	genus	
3898	Strauzia verbesinae	Strauzia verbesinae Steyskal, 1986	1624387	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia verbesinae	genus	
3899	Strauzia vittigera	Strauzia vittigera (Loew, 1873)	1624366	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Strauzia	Strauzia vittigera	genus	
3900	Strobilomyia infrequens	Strobilomyia infrequens (Ackland, 1964)	1574962	EXACT	99	ACCEPTED	SPECIES	Animalia	Arthropoda	Insecta	Diptera	Anthomyiidae	Strobilomyia	Strobilomyia infrequens	allied_species	
