Organism,Common Name,Common Name Source,Current Status,INSDC ID,ToL ID
Rhagio strigosus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idRhaStri1
Aphidius urticae,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyAphUrti1
Crepis biennis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,daCreBien1
Rumex sanguineus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"dcRumSang2, dcRumSang1"
Vesicularia spinosa,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,tzVesSpin1
Scorpidium scorpioides,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"cbScoScor6, cbScoScor3, cbScoScor1, cbScoScor5, cbScoScor4, cbScoScor2"
Cortinarius bolaris,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"gfCorBola5, gfCorBola3, gfCorBola1, gfCorBola4, gfCorBola2"
Ponera coarctata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyPonCoar1
Eumerus ornatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"idEumOrna2, idEumOrna1"
Leptoplana tremellaris,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"hrLepTrem2, hrLepTrem1"
Sathon falcatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iySatFalc2, iySatFalc1"
Saissetia coffeae,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ihSaiCoff6, ihSaiCoff8, ihSaiCoff10, ihSaiCoff13, ihSaiCoff2, ihSaiCoff12, ihSaiCoff14, ihSaiCoff7, ihSaiCoff5, ihSaiCoff4, ihSaiCoff15, ihSaiCoff11, ihSaiCoff3, ihSaiCoff1, ihSaiCoff9"
Arum italicum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,laAruItal1
Asplenium ceterach,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,voAspCete1
Ommatoiulus moreleti,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,qdOmmMore1
Cercyon lateralis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icCerLate1
Brachypterolus vestitus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icBraVest1
Blechnum penna-marina,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,voAusPenn1
Bethylus fuscicornis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyBetFusc1
Ilybius ater,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icIlyAter1
Ocenebra erinaceus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"xgOceErin5, xgOceErin4, xgOceErin9, xgOceErin2, xgOceErin8, xgOceErin3, xgOceErin1, xgOceErin10, xgOceErin6, xgOceErin7"
Brachyiulus pusillus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,qdBraPusi1
Oxytorus luridator,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iyOxyLuri1, iyOxyLuri2"
Rhizosphaera pinicola,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gdRhiPinc1
Gelis agilis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iyGelAgil2, iyGelAgil1"
Melinda gentilis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idMelGent1
Tipula vittata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idTipVitt1
Abraeus perpusillus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icAbrPerp2, icAbrPerp1"
Himanthalia elongata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"uoHimElon17, uoHimElon13, uoHimElon14, uoHimElon7, uoHimElon19, uoHimElon12, uoHimElon6, uoHimElon4, uoHimElon15, uoHimElon22, uoHimElon2, uoHimElon21, uoHimElon8, uoHimElon1, uoHimElon10, uoHimElon16, uoHimElon3, uoHimElon9, uoHimElon11, uoHimElon20, uoHimElon18, uoHimElon5"
Platanthera chlorantha,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,lsPlaChlo1
Mniophila muscorum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icMniMusc1, icMniMusc2"
Atrichum undulatum,Catherine's moss,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"cbAtrUndu3, cbAtrUndu5, cbAtrUndu4, cbAtrUndu2, cbAtrUndu1, cbAtrUndu6"
Calythea pratincola,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idCalPrat1
Diplophyllum obtusifolium,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"cjDipObtu15, cjDipObtu7, cjDipObtu12, cjDipObtu5, cjDipObtu14, cjDipObtu1, cjDipObtu4, cjDipObtu3, cjDipObtu9, cjDipObtu8, cjDipObtu2, cjDipObtu16, cjDipObtu13, cjDipObtu6, cjDipObtu10, cjDipObtu11"
Lagurus ovatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,lpLagOvat1
Varicorbula gibba,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"xbCorGibb5, xbCorGibb3, xbCorGibb1, xbCorGibb4, xbCorGibb2"
Hieracium attenboroughianum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,daHieAtte1
Spuleria flavicaput,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ilSpuFlav1
Nabis ferus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ihNabFeru1, ihNabFeru3, ihNabFeru2"
Torymus affinis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iyTorAffi4, iyTorAffi1, iyTorAffi2, iyTorAffi3"
Conistra rubiginea,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilConRubi1, ilConRubi2"
Carabus violaceus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icCarViol1
Morchella vulgaris,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gpMorVulg1
Papaver dubium,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,dmPapDubi2
Borago officinalis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,daBorOffi1
Exephanes occupator,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyExeOccu1
Dictyota dichotoma,forked ribbons,NCBI_taxon,Submitted to BioSamples,PRJEB105504,uoDicDich1
Leodice harassii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,wjLeoHara1
Tolmiea menziesii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,drTolMenz1
Corystes cassivelaunus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,qmCorCass1
Stigmella poterii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilStiPote3, ilStiPote2, ilStiPote1, ilStiPote4"
Eurhadina loewii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ihEurLoew4, ihEurLoew1, ihEurLoew2, ihEurLoew3"
Blindia acuta,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"cbBliAcut15, cbBliAcut2, cbBliAcut12, cbBliAcut16, cbBliAcut9, cbBliAcut14, cbBliAcut3, cbBliAcut4, cbBliAcut7, cbBliAcut5, cbBliAcut8, cbBliAcut11, cbBliAcut13, cbBliAcut1, cbBliAcut6, cbBliAcut10"
Viola lutea,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ddVioLute2, ddVioLute3, ddVioLute6, ddVioLute4, ddVioLute5, ddVioLute1"
Anacamptis pyramidalis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,lsAnaPyra1
Connopus acervatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"gfConAcer1, gfConAcer2"
Zele deceptor,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iyZelDece1, iyZelDece2"
Pholoe inornata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"wpPhoInor3, wpPhoInor4, wpPhoInor2, wpPhoInor1"
Eurytoma mayri,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iyEurMayr2, iyEurMayr1, iyEurMayr4, iyEurMayr3"
Phaneroserphus calcar,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyPhaCalc1
Mitopus morio,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,qqMitMori1
Galathea dispersa,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"qmGalDisp2, qmGalDisp4, qmGalDisp3, qmGalDisp1"
Umbelopsis isabellina,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gzUmbIsab2
Semioscopis steinkellneriana,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ilSemStei3
Stereum gausapatum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfSteGaus1
Silo pallipes,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iiSilPall2, iiSilPall1"
Bembidion varium,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icBemVari1, icBemVari4, icBemVari5, icBemVari2, icBemVari3, icBemVari6"
Megastigmus aculeatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyMegAcul1
Mytilopsis leucophaeata,dark false mussel,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"xbMytLeuc1, xbMytLeuc3, xbMytLeuc2"
Thysselinum palustre,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,drThyPalu1
Asplenium scolopendrium,hart's tongue,NCBI_taxon,Submitted to BioSamples,PRJEB105504,voAspScol1
Xylobolus princeps,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfXylPrin1
Epipactis purpurata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,lsEpiPurp1
Coleophora albicosta,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilColAlbc1, ilColAlbc2, ilColAlbc3"
Stichococcus sp. CCAP 379/31,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ucStiSpea1
Hygronoma dimidiata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icHygDimi2, icHygDimi1"
Otiorhynchus porcatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icOtiPorc2, icOtiPorc3, icOtiPorc1"
Chorda filum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,uoChoFilu1
Liparis loeselii,fen orchid,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"lsLipLoes3, lsLipLoes4, lsLipLoes1, lsLipLoes2"
Siphonenteron bilineatum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"tnSipBili1, tnSipBili2"
Sericostoma personatum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iiSerPers1, iiSerPers3"
Emplectonema gracile,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"tnEmpGrac3, tnEmpGrac4, tnEmpGrac5"
Cilea silphoides,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icCilSilp1, icCilSilp2, icCilSilp3"
Ornithomya biloba,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idOrnBilo1
Platycleis albopunctata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iqPlaAlbo1
Tychius picirostris,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icTycPici2, icTycPici1"
Myriophyllum verticillatum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,drMyrVert1
Bjerkandera fumosa,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfBjeFumo1
Myzus persicae,green peach aphid,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ihMyzPers18, ihMyzPers9, ihMyzPers13, ihMyzPers14, ihMyzPers10, ihMyzPers3, ihMyzPers19, ihMyzPers17, ihMyzPers5, ihMyzPers6, ihMyzPers11, ihMyzPers16, ihMyzPers1, ihMyzPers8, ihMyzPers15, ihMyzPers2, ihMyzPers4, ihMyzPers7, ihMyzPers12"
Suaeda vera,alkali seepweed,NCBI_taxon,Submitted to BioSamples,PRJEB105504,dcSuaVera1
Placida dendritica,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,xgPlaDend1
Ptocheuusa paupella,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilPtoPaup2, ilPtoPaup1"
Sarcoscypha austriaca,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gpSarAust1
Pammene germmana,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ilPamGerm2
Shargacucullia lychnitis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ilShaLych1
Sisymbrium officinale,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ddSisOffi1
Lactarius obscuratus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfLacObsc1
Takobia mutica,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ieTakMuti1
Grammonema striatula,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,uoGraStri1
Microgaster fulvicrus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyMicFulv1
Pertusaria pertusa,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"glPerPert1, glPerPert2"
Clibanarius erythropus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"qmCliEryt1, qmCliEryt4, qmCliEryt3, qmCliEryt6, qmCliEryt7, qmCliEryt9, qmCliEryt8, qmCliEryt2, qmCliEryt5"
Lactifluus volemus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfLacVole1
Longitarsus luridus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icLonLuri5, icLonLuri6, icLonLuri7, icLonLuri3, icLonLuri1, icLonLuri4, icLonLuri2"
Juncus alpinoarticulatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"lpJunAlpi2, lpJunAlpi4, lpJunAlpi1, lpJunAlpi3"
Microtus agrestis,short-tailed field vole,NCBI_taxon,Submitted to BioSamples,PRJEB105504,mMicAgr1
Geoglossum cookeanum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gpGeoCook1
Phacotus lenticularis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ucPhaLent1
Scoliopteryx libatrix,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilScoLiba1, ilScoLiba2"
Malthodes guttifer,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icMalGutt1
Platynereis dumerilii,Dumeril's clam worm,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"wpPlaDume1, wpPlaDume2, wpPlaDume4, wpPlaDume3"
Phobetes atomator,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyPhoAtom1
Goneplax rhomboides,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,qmGonRhom1
Sparganium natans,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"lpSpaNata1, lpSpaNata2, lpSpaNata3"
Eudonia angustea,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilEudAngu5, ilEudAngu4"
Hypericum maculatum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ddHypMacu1
Merdigera obscura,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"xgMerObsc2, xgMerObsc1, xgMerObsc3, xgMerObsc4"
Equisetum hyemale,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"veEquHyem4, veEquHyem3, veEquHyem2, veEquHyem5, veEquHyem1"
Dusona minor,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyDusMino1
Saxifraga rosacea,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"drSaxRosa1, drSaxRosa2"
Cortinarius castaneus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"gfCorCast5, gfCorCast1, gfCorCast3, gfCorCast2, gfCorCast4"
Nuphar lutea,yellow water lily,NCBI_taxon,Submitted to BioSamples,PRJEB105504,dmNupLute1
Karpatiosorbus devoniensis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,drSorDevo1
Argyresthia brockeella,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilArgBroc1, ilArgBroc3, ilArgBroc2, ilArgBroc4, ilArgBroc6"
Entocybe turbida,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfEntTurb1
Sympherobius fuscescens,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,inSymFusc1
Tallusia experta,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,qqTalExpe1
Viviparus viviparus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,xgVivVivi1
Stachys sylvatica,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,daStaSylv1
Procerodes littoralis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"hrProLitt9, hrProLitt3, hrProLitt4, hrProLitt8, hrProLitt2, hrProLitt7, hrProLitt6, hrProLitt5, hrProLitt10"
Dysstroma citrata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilDysCitr1, ilDysCitr2, ilDysCitr3"
Cassida vibex,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icCasVibe1, icCasVibe4, icCasVibe2, icCasVibe3"
Bostrychia scorpioides,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,urBosScor1
Lotus corniculatus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"drLotCorn1, drLotCorn2"
Chelura terebrans,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"qmCheTere6, qmCheTere2, qmCheTere7, qmCheTere1, qmCheTere5, qmCheTere9, qmCheTere10, qmCheTere8, qmCheTere4, qmCheTere3"
Malva arborea,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ddMalArbo1
Formicoxenus nitidulus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iyForNiti3, iyForNiti2, iyForNiti4, iyForNiti1, iyForNiti5"
Hypholoma fasciculare,sulphur tuft,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfHypFasc1
Hymenophyllum tunbrigense,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"voHymTunb6, voHymTunb2, voHymTunb5, voHymTunb3, voHymTunb4, voHymTunb1, voHymTunb7"
Sphagnum russowii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"csSphRuss2, csSphRuss7, csSphRuss9, csSphRuss12, csSphRuss11, csSphRuss8, csSphRuss3, csSphRuss5, csSphRuss1, csSphRuss6, csSphRuss10, csSphRuss4"
Aclastus solutus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyAclSolu1
Dreissena rostriformis bugensis,quagga mussel,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"xbDreRost3, xbDreRost5, xbDreRost1, xbDreRost2, xbDreRost4"
Atriplex praecox,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"dcAtrPrae7, dcAtrPrae5, dcAtrPrae1, dcAtrPrae4, dcAtrPrae3, dcAtrPrae2, dcAtrPrae6"
Phaeolus schweinitzii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfPhaSchw1
Equisetum telmateia,giant horsetail,NCBI_taxon,Submitted to BioSamples,PRJEB105504,veEquTelm1
Acrobasis advenella,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilAcrAdve3, ilAcrAdve5, ilAcrAdve6, ilAcrAdve4, ilAcrAdve1"
Odontosyllis fulgurans,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"wpOdoFulg1, wpOdoFulg2"
Arctium lappa,great burdock,NCBI_taxon,Submitted to BioSamples,PRJEB105504,daArcLapp1
Aristolochia clematitis,birthwort,NCBI_taxon,Submitted to BioSamples,PRJEB105504,dmAriClem1
Lafoea dumosa,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,jhLafDumo1
Limonia trivittata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idLimTriv1
Odontoschisma sphagni,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"cjOdoSpha14, cjOdoSpha12, cjOdoSpha2, cjOdoSpha15, cjOdoSpha6, cjOdoSpha8, cjOdoSpha4, cjOdoSpha7, cjOdoSpha10, cjOdoSpha3, cjOdoSpha1, cjOdoSpha16, cjOdoSpha13, cjOdoSpha9, cjOdoSpha11, cjOdoSpha5"
Poecilolycia vittata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idPoeVitt1
Phyllonorycter harrisella,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilPhyHarr7, ilPhyHarr6, ilPhyHarr1, ilPhyHarr5, ilPhyHarr8, ilPhyHarr2, ilPhyHarr3, ilPhyHarr4"
Riccardia palmata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"cjRicPalm1, cjRicPalm2"
Rhagonycha nigriventris,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icRhaNigi1
Polycelis tenuis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,hrPolTenu1
Barnea parva,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,xbBarParv1
Atomaria lewisi,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icAtoLewi1
Helina reversio,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,idHelReve1
Pyrrhocorax pyrrhocorax,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,bPyrPyr1
Scambus vesicarius,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyScaVesi1
Margarinotus merdarius,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icMarMerd2, icMarMerd1"
Phoronis hippocrepia,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"tbPhoHipp4, tbPhoHipp3, tbPhoHipp1, tbPhoHipp5, tbPhoHipp7, tbPhoHipp6, tbPhoHipp8, tbPhoHipp9, tbPhoHipp2, tbPhoHipp10"
Nematodirus battus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"nxNemBatt5, nxNemBatt1, nxNemBatt6, nxNemBatt2, nxNemBatt3, nxNemBatt7, nxNemBatt4"
Cantharis livida,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"icCanLivi3, icCanLivi2, icCanLivi1"
Endectyon delaubenfelsi,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,odEndDela1
Celaena haworthii,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ilCelHawo1
Pseudargyrotoza conwagana,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ilPseConw7, ilPseConw6, ilPseConw2, ilPseConw4, ilPseConw5, ilPseConw1"
Philorinum sordidum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icPhiSord1
Brachycentrus subnubilus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"iiBraSubn1, iiBraSubn3, iiBraSubn4, iiBraSubn5, iiBraSubn2"
Dictyochloris fragrans,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ucDicFrag1
Doris ocelligera,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"xgDorOcel1, xgDorOcel2, xgDorOcel3"
Gracula religiosa,hill myna,NCBI_taxon,Submitted to BioSamples,PRJEB105504,bGraRel1
Bromus hordeaceus,soft chess,NCBI_taxon,Submitted to BioSamples,PRJEB105504,lpBroHord1
Zaglyptus varipes,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyZagVari1
Phalangium opilio,common harvesterman,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"qqPhaOpil1, qqPhaOpil2, qqPhaOpil3"
Mylnikovia oxoniensis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,puTheOxon1
Anthocoris nemorum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ihAntNemr1
Calanus helgolandicus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"qhCalHelg8, qhCalHelg3, qhCalHelg13, qhCalHelg6, qhCalHelg5, qhCalHelg10, qhCalHelg1, qhCalHelg11, qhCalHelg4, qhCalHelg9, qhCalHelg7, qhCalHelg12, qhCalHelg2"
Ischnopterapion loti,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,icIscLoti1
Actaea spicata,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,dmActSpic1
Kryptoperidinium triquetrum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"pyHetTriq2, pyHetTriq1"
Crossocerus nigritus,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,iyCroNigr1
Buchwaldoboletus lignicola,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,gfBucLign1
Ceramium strictum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"urCerStri1, urCerStri2"
Berytinus minor,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,ihBerMino1
Mediomastus fragilis,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"wxMedFrag1, wxMedFrag3, wxMedFrag2"
Ceramium ciliatum,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"urCerCili1, urCerCili2"
Viola riviniana,wood violet,NCBI_taxon,Submitted to BioSamples,PRJEB105504,"ddVioRivi1, ddVioRivi2"
Ononis repens,Not specified,NCBI_taxon,Submitted to BioSamples,PRJEB105504,drOnoRepe1
