TAXON_GROUP_NAME	TAXON_LIST_KEY	TAXON_LIST_VERSION_KEY	TAXON_LIST_ITEM_KEY	PARENT	TAXON_VERSION_KEY	PREFERRED_NAME	SORT_CODE	LST_ITM_CODE	TAXON_RANK_KEY	LONG_NAME	ITEM_NAME	AUTHORITY	ATTRIBUTE	LANGUAGE	NOTE	CHANGED_BY	CHANGED_DATE	DELETED_DATE
terrestrial mammal	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169642		NBNSYS0000005133	NHMSYS0021169642			NBNSYS0000000028	Species	Lutra lutra	(Linnaeus, 1758)		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174378		NHMSYS0000460492	NHMSYS0021174378			NBNSYS0000000022	Genus	Luzula	DC.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174379		NHMSYS0000460494	NHMSYS0021174379			NBNSYS0000000028	Species	Luzula luzuloides	(Lam.) Dandy & Wilmott		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169329		NBNSYS0000002247	NHMSYS0021169329			NBNSYS0000000028	Species	Luzula multiflora	(Ehrh.) Lej.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174380		NHMSYS0000460501	NHMSYS0021174380			NBNSYS0000000028	Species	Luzula sylvatica	(Huds.) Gaudin		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174381		NHMSYS0000460517	NHMSYS0021174381			NBNSYS0000000028	Species	Lycopersicon esculentum	Mill.		la		NHMSYS0020970929	15/06/2017	
clubmoss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174382		NHMSYS0000460519	NHMSYS0021174382			NBNSYS0000000022	Genus	Lycopodiella	Holub		la		NHMSYS0020970929	15/06/2017	
clubmoss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169262		NBNSYS0000002001	NHMSYS0021169262			NBNSYS0000000028	Species	Lycopodiella inundata	(L.) Holub		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169586		NBNSYS0000004206	NHMSYS0021169586			NBNSYS0000000028	Species	Lycopus europaeus	L.		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175248		NHMSYS0001702076	NHMSYS0021175248			NBNSYS0000000022	Genus	Lymnaea	Lamarck, 1799		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175249		NHMSYS0001702077	NHMSYS0021175249			NBNSYS0000000022	Genus	Lymnaea	Lamarck, 1799	partim	la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175191		NHMSYS0001702078	NHMSYS0021175191			NBNSYS0000000023	Subgenus	Lymnaea (Lymnaea)		s.s.	la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175192		NHMSYS0001702080	NHMSYS0021175192			NBNSYS0000000023	Subgenus	Lymnaea (Stagnicola)	Jeffreys, 1830		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176174		NHMSYS0020528208	NHMSYS0021176174			NBNSYS0000000027	Species aggregate	Lymnaea (Stagnicola) agg.			la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176175		NHMSYS0020528209	NHMSYS0021176175			NBNSYS0000000028	Species	Lymnaea (Stagnicola) fuscus	(C. Pfeiffer, 1821)		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176176		NHMSYS0020528210	NHMSYS0021176176			NBNSYS0000000028	Species	Lymnaea (Stagnicola) palustris	(O. F. Müller, 1774)		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176849		NHMSYS0021056362	NHMSYS0021176849			NBNSYS0000000028	Species	Lymnaea stagnalis	(Linnaeus, 1758)		la		NHMSYS0020970929	15/06/2017	
bird	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169214		NBNSYS0000000143	NHMSYS0021169214			NBNSYS0000000028	Species	Lymnocryptes minimus	(Brünnich, 1764)		la		NHMSYS0020970929	15/06/2017	
insect - caddis fly (Trichoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176390		NHMSYS0020704809	NHMSYS0021176390			NBNSYS0000000022	Genus	Lype	McLachlan, 1878		la		NHMSYS0020970929	15/06/2017	
insect - caddis fly (Trichoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170120		NBNSYS0000008385	NHMSYS0021170120			NBNSYS0000000028	Species	Lype phaeopa	(Stephens, 1836)		la		NHMSYS0020970929	15/06/2017	
insect - caddis fly (Trichoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170121		NBNSYS0000008386	NHMSYS0021170121			NBNSYS0000000028	Species	Lype reducta	(Hagen, 1868)		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174383		NHMSYS0000460539	NHMSYS0021174383			NBNSYS0000000022	Genus	Lysichiton	Schott		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174384		NHMSYS0000460540	NHMSYS0021174384			NBNSYS0000000028	Species	Lysichiton americanus	Hultén & H. St. John		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174385		NHMSYS0000460541	NHMSYS0021174385			NBNSYS0000000022	Genus	Lysimachia	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169547		NBNSYS0000003934	NHMSYS0021169547			NBNSYS0000000028	Species	Lysimachia nemorum	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169548		NBNSYS0000003935	NHMSYS0021169548			NBNSYS0000000028	Species	Lysimachia nummularia	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021177014		NHMSYS0100001992	NHMSYS0021177014			NBNSYS0000000028	Species	Lysimachia terrestris	(L.) Britton		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169550		NBNSYS0000003940	NHMSYS0021169550			NBNSYS0000000028	Species	Lysimachia thyrsiflora	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169549		NBNSYS0000003936	NHMSYS0021169549			NBNSYS0000000028	Species	Lysimachia vulgaris	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174386		NHMSYS0000460545	NHMSYS0021174386			NBNSYS0000000022	Genus	Lythrum	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169481		NBNSYS0000003525	NHMSYS0021169481			NBNSYS0000000028	Species	Lythrum hyssopifolia	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174387		NHMSYS0000460546	NHMSYS0021174387			NBNSYS0000000028	Species	Lythrum portula	(L.) D.A. Webb		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174388		NHMSYS0000460547	NHMSYS0021174388			NBNSYS0000000031	Subspecies	Lythrum portula subsp. longidentatum	(J. Gay) P.D. Sell		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174389		NHMSYS0000460548	NHMSYS0021174389			NBNSYS0000000031	Subspecies	Lythrum portula subsp. portula	(L.) D.A. Webb		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169480		NBNSYS0000003524	NHMSYS0021169480			NBNSYS0000000028	Species	Lythrum salicaria	L.		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171676		NBNSYS0000134816	NHMSYS0021171676			NBNSYS0000000022	Genus	Machaerium	Haliday, 1832		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170464		NBNSYS0000012741	NHMSYS0021170464			NBNSYS0000000028	Species	Machaerium maritimae	Haliday, 1832		la		NHMSYS0020970929	15/06/2017	
waterbear (Tardigrada)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176850		NHMSYS0021057535	NHMSYS0021176850			NBNSYS0000000022	Genus	Macrobiotus			la		NHMSYS0020970929	15/06/2017	
waterbear (Tardigrada)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176493		NHMSYS0020752582	NHMSYS0021176493			NBNSYS0000000028	Species	Macrobiotus echinogenitus	Richters, 1903		la		NHMSYS0020970929	15/06/2017	
waterbear (Tardigrada)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172032		NBNSYS0000183854	NHMSYS0021172032			NBNSYS0000000028	Species	Macrobiotus hufelandi	Schultze, 1834		la		NHMSYS0020970929	15/06/2017	
waterbear (Tardigrada)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176494		NHMSYS0020752583	NHMSYS0021176494			NBNSYS0000000028	Species	Macrobiotus occidentalis	Murray, 1910		la		NHMSYS0020970929	15/06/2017	
waterbear (Tardigrada)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173124		NBNSYS0100012898	NHMSYS0021173124			NBNSYS0000000028	Species	Macrobiotus richtersi	Murray		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176648		NHMSYS0020930766	NHMSYS0021176648			NBNSYS0000000022	Genus	Macrochaetus	Perty, 1850		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173125		NBNSYS0100012900	NHMSYS0021173125			NBNSYS0000000028	Species	Macrochaetus collinsii	(Gosse, 1867)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173126		NBNSYS0100012901	NHMSYS0021173126			NBNSYS0000000028	Species	Macrochaetus subquadratus	Perty, 1850		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175006		NHMSYS0001593694	NHMSYS0021175006			NBNSYS0000000022	Genus	Macrocyclops	Claus, 1893		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175007		NHMSYS0001593695	NHMSYS0021175007			NBNSYS0000000028	Species	Macrocyclops albidus	(Jurine, 1820)		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175008		NHMSYS0001593697	NHMSYS0021175008			NBNSYS0000000028	Species	Macrocyclops distinctus	(Richard, 1887)		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175009		NHMSYS0001593698	NHMSYS0021175009			NBNSYS0000000028	Species	Macrocyclops fuscus	(Jurine, 1820)		la		NHMSYS0020970929	15/06/2017	
insect - beetle (Coleoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175514		NHMSYS0001718893	NHMSYS0021175514			NBNSYS0000000022	Genus	Macronychus	Müller, P.W.J., 1806		la		NHMSYS0020970929	15/06/2017	
insect - beetle (Coleoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175515		NHMSYS0001718894	NHMSYS0021175515			NBNSYS0000000028	Species	Macronychus quadrituberculatus	Müller, P.W.J., 1806		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171677		NBNSYS0000134835	NHMSYS0021171677			NBNSYS0000000022	Genus	Macropelopia	Thienemann, 1916		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172386		NBNSYS0100003866	NHMSYS0021172386			NBNSYS0000000028	Species	Macropelopia adaucta	Kieffer in Thienemann & Kieffer, 1916		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170831		NBNSYS0000027305	NHMSYS0021170831			NBNSYS0000000028	Species	Macropelopia nebulosa	(Meigen, 1804)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170832		NBNSYS0000027306	NHMSYS0021170832			NBNSYS0000000028	Species	Macropelopia notata	(Meigen, 1818)		la		NHMSYS0020970929	15/06/2017	
insect - beetle (Coleoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175912		NHMSYS0020152505	NHMSYS0021175912			NBNSYS0000000022	Genus	Macroplea	Samouelle, 1819		la		NHMSYS0020970929	15/06/2017	
insect - beetle (Coleoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170294		NBNSYS0000011083	NHMSYS0021170294			NBNSYS0000000028	Species	Macroplea appendiculata	(Panzer, 1794)		la		NHMSYS0020970929	15/06/2017	
insect - beetle (Coleoptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175913		NHMSYS0020152508	NHMSYS0021175913			NBNSYS0000000028	Species	Macroplea mutica	(Fabricius, 1792)		la		NHMSYS0020970929	15/06/2017	
flatworm (Turbellaria)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174716		NHMSYS0000546578	NHMSYS0021174716			NBNSYS0000000022	Genus	Macrostomum	Schmidt, 1848		la		NHMSYS0020970929	15/06/2017	
flatworm (Turbellaria)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174717		NHMSYS0000546579	NHMSYS0021174717			NBNSYS0000000028	Species	Macrostomum distinguendum	Papi, 1951		la		NHMSYS0020970929	15/06/2017	
flatworm (Turbellaria)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174718		NHMSYS0000546580	NHMSYS0021174718			NBNSYS0000000028	Species	Macrostomum johni	Young, 1972		la		NHMSYS0020970929	15/06/2017	
flatworm (Turbellaria)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174719		NHMSYS0000546581	NHMSYS0021174719			NBNSYS0000000028	Species	Macrostomum rostratum	Papi, 1951		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175010		NHMSYS0001593699	NHMSYS0021175010			NBNSYS0000000022	Genus	Macrothrix	Baird, 1843		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175011		NHMSYS0001593700	NHMSYS0021175011			NBNSYS0000000028	Species	Macrothrix hirsuticornis	Norman & Brady, 1867		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175012		NHMSYS0001593701	NHMSYS0021175012			NBNSYS0000000028	Species	Macrothrix laticornis	(Jurine, 1820)		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175013		NHMSYS0001593702	NHMSYS0021175013			NBNSYS0000000028	Species	Macrothrix rosea	(Jurine, 1820)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176649		NHMSYS0020930768	NHMSYS0021176649			NBNSYS0000000022	Genus	Macrotrachela	Milne, 1886		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173127		NBNSYS0100012913	NHMSYS0021173127			NBNSYS0000000028	Species	Macrotrachela aculeata	Milne, 1886		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173128		NBNSYS0100012914	NHMSYS0021173128			NBNSYS0000000028	Species	Macrotrachela angusta	(Bryce, 1894)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173129		NBNSYS0100012915	NHMSYS0021173129			NBNSYS0000000028	Species	Macrotrachela asperula	(Murray, 1911)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173130		NBNSYS0100012916	NHMSYS0021173130			NBNSYS0000000028	Species	Macrotrachela bilfingeri	(Bryce, 1913)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173131		NBNSYS0100012917	NHMSYS0021173131			NBNSYS0000000028	Species	Macrotrachela bullata	(Murray, 1906)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173132		NBNSYS0100012918	NHMSYS0021173132			NBNSYS0000000028	Species	Macrotrachela concinna	(Bryce, 1912)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173133		NBNSYS0100012919	NHMSYS0021173133			NBNSYS0000000028	Species	Macrotrachela crucicornis	(Murray, 1905)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173134		NBNSYS0100012920	NHMSYS0021173134			NBNSYS0000000028	Species	Macrotrachela decora	(Bryce, 1912)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173135		NBNSYS0100012921	NHMSYS0021173135			NBNSYS0000000028	Species	Macrotrachela ehrenbergii	(Janson, 1893)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173136		NBNSYS0100012922	NHMSYS0021173136			NBNSYS0000000028	Species	Macrotrachela fungicola	Garner, 1937		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173137		NBNSYS0100012923	NHMSYS0021173137			NBNSYS0000000028	Species	Macrotrachela habita	(Bryce, 1894)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173138		NBNSYS0100012924	NHMSYS0021173138			NBNSYS0000000028	Species	Macrotrachela multispinosa	Thompson, 1892		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173139		NBNSYS0100012925	NHMSYS0021173139			NBNSYS0000000028	Species	Macrotrachela muricata	(Murray, 1905)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173140		NBNSYS0100012926	NHMSYS0021173140			NBNSYS0000000028	Species	Macrotrachela musculosa	Milne, 1886		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173141		NBNSYS0100012927	NHMSYS0021173141			NBNSYS0000000028	Species	Macrotrachela nana	(Bryce, 1912)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173142		NBNSYS0100012928	NHMSYS0021173142			NBNSYS0000000028	Species	Macrotrachela natans	(Murray, 1906)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173143		NBNSYS0100012929	NHMSYS0021173143			NBNSYS0000000028	Species	Macrotrachela ornata	Donner, 1949		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173144		NBNSYS0100012930	NHMSYS0021173144			NBNSYS0000000028	Species	Macrotrachela papillosa	Thompson, 1892		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173145		NBNSYS0100012931	NHMSYS0021173145			NBNSYS0000000028	Species	Macrotrachela plicata	(Bryce, 1892)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173146		NBNSYS0100012932	NHMSYS0021173146			NBNSYS0000000028	Species	Macrotrachela quadricornifera	Milne, 1886		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173147		NBNSYS0100012933	NHMSYS0021173147			NBNSYS0000000028	Species	Macrotrachela vesicularis	(Murray, 1906)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171678		NBNSYS0000134865	NHMSYS0021171678			NBNSYS0000000022	Genus	Mallochohelea	Wirth, 1962		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170803		NBNSYS0000027265	NHMSYS0021170803			NBNSYS0000000028	Species	Mallochohelea inermis	(Kieffer, 1909)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170804		NBNSYS0000027266	NHMSYS0021170804			NBNSYS0000000028	Species	Mallochohelea munda	(Loew, 1864)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170805		NBNSYS0000027267	NHMSYS0021170805			NBNSYS0000000028	Species	Mallochohelea nitida	(Macquart, 1826)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170806		NBNSYS0000027268	NHMSYS0021170806			NBNSYS0000000028	Species	Mallochohelea setigera	(Loew, 1864)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171679		NBNSYS0000134866	NHMSYS0021171679			NBNSYS0000000022	Genus	Mallota	Meigen, 1822		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169745		NBNSYS0000007060	NHMSYS0021169745			NBNSYS0000000028	Species	Mallota cimbiciformis	(Fallén, 1817)		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179745		NHMSYS0000460576	NHMSYS0021179745			NBNSYS0000000022	Genus	Malva	L.		la				
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179746		NBNSYS0000003130	NHMSYS0021179746			NBNSYS0000000028	Species	Malva moschata	L.		la				
annelid	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176818		NHMSYS0021049231	NHMSYS0021176818			NBNSYS0000000022	Genus	Manayunkia	Leidy, 1859		la		NHMSYS0020970929	15/06/2017	
annelid	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171954		NBNSYS0000176362	NHMSYS0021171954			NBNSYS0000000028	Species	Manayunkia aestuarina	(Bourne, 1883)		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175014		NHMSYS0001593703	NHMSYS0021175014			NBNSYS0000000022	Genus	Maraenobiotus	Mrazek, 1893		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174168		NHMSYS0000338452	NHMSYS0021174168			NBNSYS0000000028	Species	Maraenobiotus vejdovskyi	Mrázek, 1893		la		NHMSYS0020970929	15/06/2017	
liverwort	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173886		NHMSYS0000309939	NHMSYS0021173886			NBNSYS0000000022	Genus	Marchantia	L.		la		NHMSYS0020970929	15/06/2017	
liverwort	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170565		NHMSYS0000309941	NHMSYS0021170565			NBNSYS0000000028	Species	Marchantia polymorpha	L.		la		NHMSYS0020970929	15/06/2017	
liverwort	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171499		NBNSYS0000040750	NHMSYS0021171499			NBNSYS0000000031	Subspecies	Marchantia polymorpha subsp. montivagans	Bischl. & Boisselier		la		NHMSYS0020970929	15/06/2017	
liverwort	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171498		NBNSYS0000040749	NHMSYS0021171498			NBNSYS0000000031	Subspecies	Marchantia polymorpha subsp. polymorpha	L.		la		NHMSYS0020970929	15/06/2017	
liverwort	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171500		NBNSYS0000040751	NHMSYS0021171500			NBNSYS0000000031	Subspecies	Marchantia polymorpha subsp. ruderalis	Bischl. & Boisselier		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176177		NHMSYS0020528214	NHMSYS0021176177			NBNSYS0000000022	Genus	Margaritifera	Schumacher, 1815		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176178		NHMSYS0020528215	NHMSYS0021176178			NBNSYS0000000023	Subgenus	Margaritifera (Margaritifera)	Schumacher, 1815		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175193		NHMSYS0001702090	NHMSYS0021175193			NBNSYS0000000028	Species	Margaritifera (Margaritifera) margaritifera	(Linnaeus, 1758)		la		NHMSYS0020970929	15/06/2017	
annelid	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176851		NHMSYS0021048442	NHMSYS0021176851			NBNSYS0000000022	Genus	Marionina	Michaelsen in Pfeffer, 1890		la		NHMSYS0020970929	15/06/2017	
annelid	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172033		NBNSYS0000183926	NHMSYS0021172033			NBNSYS0000000028	Species	Marionina appendiculata	Nielsen & Christensen, 1959		la		NHMSYS0020970929	15/06/2017	
annelid	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172034		NBNSYS0000183936	NHMSYS0021172034			NBNSYS0000000028	Species	Marionina spicula	(Leuckart, 1847)		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175194		NHMSYS0001702092	NHMSYS0021175194			NBNSYS0000000022	Genus	Marstoniopsis	van Regteren Altena, 1936		la		NHMSYS0020970929	15/06/2017	
mollusc	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175195		NHMSYS0001702093	NHMSYS0021175195			NBNSYS0000000028	Species	Marstoniopsis insubrica	(Küster, 1853)		la		NHMSYS0020970929	15/06/2017	
