ORGANISM_KEY	TAXON_VERSION_KEY	Phylum	Subphylum	Class	Order	Family	Genus	species	Taxon
NBNORG0000042209	NBNSYS0100003583	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Idiocera	sexguttata	Idiocera sexguttata
NBNORG0000042210	NBNSYS0100003584	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Idiocera	sziladyi	Idiocera sziladyi
NBNORG0000042212	NBNSYS0100003587	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Idioptera	linnei	Idioptera linnei
NBNORG0000042213	NBNSYS0100003588	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Idioptera	pulchella	Idioptera pulchella
NBNORG0000042214	NBNSYS0100003589	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ilisia	maculata	Ilisia maculata
NBNORG0000042215	NBNSYS0100003590	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ilisia	occoecata	Ilisia occoecata
NBNORG0000010390	NBNSYS0000008164	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limnophila	pictipennis	Limnophila pictipennis
NBNORG0000042307	NBNSYS0100003751	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limnophila	schranki	Limnophila schranki
NBNORG0000010295	NBNSYS0000008055	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	dilutior	Limonia dilutior
NBNORG0000010296	NBNSYS0000008056	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	flavipes	Limonia flavipes
NBNORG0000010297	NBNSYS0000008057	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	macrostigma	Limonia macrostigma
NBNORG0000010298	NBNSYS0000008058	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	maculipennis	Limonia maculipennis
NBNORG0000010300	NBNSYS0000008060	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	nigropunctata	Limonia nigropunctata
NBNORG0000010301	NBNSYS0000008061	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	nubeculosa	Limonia nubeculosa
NBNORG0000042317	NBNSYS0100003762	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	phragmitidis	Limonia phragmitidis
NBNORG0000010302	NBNSYS0000008062	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	stigma	Limonia stigma
NBNORG0000010303	NBNSYS0000008064	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Limonia	trivittata	Limonia trivittata
NBNORG0000010414	NBNSYS0000008199	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Lipsothrix	ecucullata	Lipsothrix ecucullata
NBNORG0000010415	NBNSYS0000008200	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Lipsothrix	errans	Lipsothrix errans
NBNORG0000010416	NBNSYS0000008201	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Lipsothrix	nervosa	Lipsothrix nervosa
NBNORG0000045023	NBNSYS0100017485	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Lipsothrix	nobilis	Lipsothrix nobilis
NBNORG0000010418	NBNSYS0000008203	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Lipsothrix	remota	Lipsothrix remota
NBNORG0000042495	NBNSYS0100004016	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Metalimnobia	bifasciata	Metalimnobia bifasciata
NBNORG0000042496	NBNSYS0100004017	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Metalimnobia	quadrimaculata	Metalimnobia quadrimaculata
NBNORG0000042497	NBNSYS0100004018	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Metalimnobia	quadrinotata	Metalimnobia quadrinotata
NBNORG0000010462	NBNSYS0000008253	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	appendiculatus	Molophilus appendiculatus
NBNORG0000010463	NBNSYS0000008254	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	ater	Molophilus ater
NBNORG0000010464	NBNSYS0000008255	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	bifidus	Molophilus bifidus
NBNORG0000010465	NBNSYS0000008256	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	bihamatus	Molophilus bihamatus
NBNORG0000010466	NBNSYS0000008257	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	cinereifrons	Molophilus cinereifrons
NBNORG0000010467	NBNSYS0000008258	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	corniger	Molophilus corniger
NBNORG0000042546	NBNSYS0100004098	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	crassipygus	Molophilus crassipygus
NBNORG0000010468	NBNSYS0000008259	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	curvatus	Molophilus curvatus
NBNORG0000010469	NBNSYS0000008260	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	czizeki	Molophilus czizeki
NBNORG0000010470	NBNSYS0000008261	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	flavus	Molophilus flavus
NBNORG0000010471	NBNSYS0000008262	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	griseus	Molophilus griseus
NBNORG0000010472	NBNSYS0000008263	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	lackschewitzianus	Molophilus lackschewitzianus
NBNORG0000010473	NBNSYS0000008264	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	medius	Molophilus medius
NBNORG0000010474	NBNSYS0000008265	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	niger	Molophilus niger
NBNORG0000010475	NBNSYS0000008266	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	obscurus	Molophilus obscurus
NBNORG0000010476	NBNSYS0000008267	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	occultus	Molophilus occultus
NBNORG0000010477	NBNSYS0000008268	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	ochraceus	Molophilus ochraceus
NBNORG0000010478	NBNSYS0000008270	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	pleuralis	Molophilus pleuralis
NBNORG0000010479	NBNSYS0000008271	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	propinquus	Molophilus propinquus
NBNORG0000010480	NBNSYS0000008272	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	pusillus	Molophilus pusillus
NBNORG0000010481	NBNSYS0000008273	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	serpentiger	Molophilus serpentiger
NBNORG0000010482	NBNSYS0000008274	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	undulatus	Molophilus undulatus
NBNORG0000010483	NBNSYS0000008275	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Molophilus	variispinus	Molophilus variispinus
NBNORG0000042608	NBNSYS0100004208	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Neolimnomyia	batava	Neolimnomyia batava
NBNORG0000042609	NBNSYS0100004209	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Neolimnomyia	filata	Neolimnomyia filata
NBNORG0000010399	NBNSYS0000008176	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Neolimnophila	carteri	Neolimnophila carteri
NBNORG0000010400	NBNSYS0000008177	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Neolimnophila	placida	Neolimnophila placida
NBNORG0000042611	NBNSYS0100004211	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Neolimonia	dumetorum	Neolimonia dumetorum
NBNORG0000026973	NBNSYS0000152849	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Orimarga	attenuata	Orimarga attenuata
NBNORG0000010341	NBNSYS0000008108	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Orimarga	juvenilis	Orimarga juvenilis
NBNORG0000010342	NBNSYS0000008109	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Orimarga	virgo	Orimarga virgo
NBNORG0000010444	NBNSYS0000008234	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	aciculata	Ormosia aciculata
NBNORG0000010445	NBNSYS0000008235	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	albitibia	Ormosia albitibia
NBNORG0000010446	NBNSYS0000008236	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	bicornis	Ormosia bicornis
NBNORG0000010452	NBNSYS0000008243	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	bifurcata	Ormosia bifurcata
NBNORG0000010447	NBNSYS0000008237	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	depilata	Ormosia depilata
NBNORG0000042679	NBNSYS0100004333	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	fascipennis	Ormosia fascipennis
NBNORG0000010453	NBNSYS0000008244	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	haemorrhoidalis	Ormosia haemorrhoidalis
NBNORG0000045824	NBNSYS0100027609	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	hederae	Ormosia hederae
NBNORG0000010448	NBNSYS0000008239	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	lineata	Ormosia lineata
NBNORG0000010449	NBNSYS0000008240	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	nodulosa	Ormosia nodulosa
NBNORG0000010450	NBNSYS0000008241	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	pseudosimilis	Ormosia pseudosimilis
NBNORG0000097183	NHMSYS0020488408	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	ruficauda	Ormosia ruficauda
NBNORG0000010451	NBNSYS0000008242	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Ormosia	staegeriana	Ormosia staegeriana
NBNORG0000108879	NHMSYS0021006174	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Paradelphomyia	czizekiana	Paradelphomyia czizekiana
NBNORG0000010365	NBNSYS0000008134	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Paradelphomyia	dalei	Paradelphomyia dalei
NBNORG0000010366	NBNSYS0000008135	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Paradelphomyia	ecalcarata	Paradelphomyia ecalcarata
NBNORG0000010367	NBNSYS0000008136	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Paradelphomyia	fuscula	Paradelphomyia fuscula
NBNORG0000010368	NBNSYS0000008137	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Paradelphomyia	nielseni	Paradelphomyia nielseni
NBNORG0000010369	NBNSYS0000008138	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Paradelphomyia	senilis	Paradelphomyia senilis
NBNORG0000042876	NBNSYS0100004598	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Phylidorea	abdominalis	Phylidorea abdominalis
NBNORG0000042877	NBNSYS0100004599	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Phylidorea	ferruginea	Phylidorea ferruginea
NBNORG0000042878	NBNSYS0100004600	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Phylidorea	fulvonervosa	Phylidorea fulvonervosa
NBNORG0000042879	NBNSYS0100004602	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Phylidorea	heterogyna	Phylidorea heterogyna
NBNORG0000042880	NBNSYS0100004603	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Phylidorea	longicornis	Phylidorea longicornis
NBNORG0000042881	NBNSYS0100004604	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Phylidorea	squalens	Phylidorea squalens
NBNORG0000023156	NBNSYS0000033107	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pilaria	decolor	Pilaria decolor
NBNORG0000010393	NBNSYS0000008170	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pilaria	discicollis	Pilaria discicollis
NBNORG0000010394	NBNSYS0000008171	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pilaria	fuscipennis	Pilaria fuscipennis
NBNORG0000010395	NBNSYS0000008172	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pilaria	meridiana	Pilaria meridiana
NBNORG0000010396	NBNSYS0000008173	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pilaria	scutellata	Pilaria scutellata
NBNORG0000010373	NBNSYS0000008143	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pseudolimnophila	lucorum	Pseudolimnophila lucorum
NBNORG0000010374	NBNSYS0000008144	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Pseudolimnophila	sepium	Pseudolimnophila sepium
NBNORG0000010412	NBNSYS0000008196	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhabdomastix	edwardsi	Rhabdomastix edwardsi
NBNORG0000010413	NBNSYS0000008198	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhabdomastix	inclinata	Rhabdomastix inclinata
NBNORG0000093842	NHMSYS0020193668	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhabdomastix	japonica	Rhabdomastix japonica
NBNORG0000040671	NBNSYS0000189452	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhabdomastix	laeta	Rhabdomastix laeta
NBNORG0000043124	NBNSYS0100005127	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhipidia	ctenophora	Rhipidia ctenophora
NBNORG0000043125	NBNSYS0100005129	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhipidia	maculata	Rhipidia maculata
NBNORG0000043126	NBNSYS0100005130	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhipidia	uniseriata	Rhipidia uniseriata
NBNORG0000043142	NBNSYS0100005165	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhypholophus	bifurcatus	Rhypholophus bifurcatus
NBNORG0000043143	NBNSYS0100005166	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhypholophus	haemorrhoidalis	Rhypholophus haemorrhoidalis
NBNORG0000043144	NBNSYS0100005167	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Rhypholophus	varius	Rhypholophus varius
NBNORG0000010455	NBNSYS0000008246	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Scleroprocta	pentagonalis	Scleroprocta pentagonalis
NBNORG0000010456	NBNSYS0000008247	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Scleroprocta	sororcula	Scleroprocta sororcula
NBNORG0000045770	NBNSYS0100027531	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Symplecta	chosenensis	Symplecta chosenensis
NBNORG0000043372	NBNSYS0100005652	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Symplecta	hybrida	Symplecta hybrida
NBNORG0000043373	NBNSYS0100005653	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Symplecta	meigeni	Symplecta meigeni
NBNORG0000045011	NBNSYS0100017284	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Symplecta	novaezemblae	Symplecta novaezemblae
NBNORG0000043375	NBNSYS0100005655	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Symplecta	pusilla	Symplecta pusilla
NBNORG0000043376	NBNSYS0100005656	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Symplecta	stictica	Symplecta stictica
NBNORG0000010457	NBNSYS0000008248	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Tasiocera	collini	Tasiocera collini
NBNORG0000010458	NBNSYS0000008249	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Tasiocera	fuscescens	Tasiocera fuscescens
NBNORG0000010459	NBNSYS0000008250	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Tasiocera	jenkinsoni	Tasiocera jenkinsoni
NBNORG0000010461	NBNSYS0000008252	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Tasiocera	murina	Tasiocera murina
NBNORG0000043435	NBNSYS0100005744	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Tasiocera	muscula	Tasiocera muscula
NBNORG0000010460	NBNSYS0000008251	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Tasiocera	robusta	Tasiocera robusta
NBNORG0000010340	NBNSYS0000008107	Arthropoda	Hexapoda	Insecta	Diptera	Limoniidae	Thaumastoptera	calceata	Thaumastoptera calceata
NBNORG0000021487	NBNSYS0000030917	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Limnophora	riparia	Limnophora riparia
NBNORG0000021495	NBNSYS0000030925	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Lispe	caesia	Lispe caesia
NBNORG0000021496	NBNSYS0000030926	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Lispe	consanguinea	Lispe consanguinea
NBNORG0000021500	NBNSYS0000030931	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Lispe	pygmaea	Lispe pygmaea
NBNORG0000021501	NBNSYS0000030932	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Lispe	tentaculata	Lispe tentaculata
NBNORG0000021502	NBNSYS0000030933	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Lispe	uliginosa	Lispe uliginosa
NBNORG0000021368	NBNSYS0000030795	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Phaonia	exoleta	Phaonia exoleta
NBNORG0000042840	NBNSYS0100004555	Arthropoda	Hexapoda	Insecta	Diptera	Muscidae	Phaonia	longicornis	Phaonia longicornis
NBNORG0000010355	NBNSYS0000008124	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	bimaculata	Dicranota bimaculata
NBNORG0000041807	NBNSYS0100002833	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	claripennis	Dicranota claripennis
NBNORG0000010357	NBNSYS0000008126	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	exclusa	Dicranota exclusa
NBNORG0000010358	NBNSYS0000008127	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	gracilipes	Dicranota gracilipes
NBNORG0000010356	NBNSYS0000008125	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	guerini	Dicranota guerini
NBNORG0000041808	NBNSYS0100002834	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	lucidipennis	Dicranota lucidipennis
NBNORG0000010359	NBNSYS0000008128	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	pavida	Dicranota pavida
NBNORG0000010360	NBNSYS0000008129	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	robusta	Dicranota robusta
NBNORG0000010362	NBNSYS0000008131	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	simulans	Dicranota simulans
NBNORG0000010361	NBNSYS0000008130	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Dicranota	subtilis	Dicranota subtilis
NBNORG0000010347	NBNSYS0000008115	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Pedicia	littoralis	Pedicia littoralis
NBNORG0000042800	NBNSYS0100004493	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Pedicia	occulta	Pedicia occulta
NBNORG0000010346	NBNSYS0000008114	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Pedicia	rivosa	Pedicia rivosa
NBNORG0000010348	NBNSYS0000008116	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Pedicia	straminea	Pedicia straminea
NBNORG0000043536	NBNSYS0100005893	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Tricyphona	immaculata	Tricyphona immaculata
NBNORG0000043537	NBNSYS0100005894	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Tricyphona	schummeli	Tricyphona schummeli
NBNORG0000043538	NBNSYS0100005895	Arthropoda	Hexapoda	Insecta	Diptera	Pediciidae	Tricyphona	unicolor	Tricyphona unicolor
NBNORG0000018540	NBNSYS0000027100	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Atrichobrunettia	angustipennis	Atrichobrunettia angustipennis
NBNORG0000041199	NBNSYS0100001920	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Bazarella	neglecta	Bazarella neglecta
NBNORG0000101960	NHMSYS0020706003	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Clytocerus	dalii	Clytocerus dalii
NBNORG0000101961	NHMSYS0020706004	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Clytocerus	ocellaris	Clytocerus ocellaris
NBNORG0000106713	NHMSYS0020936390	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Clytocerus	rivosus	Clytocerus rivosus
NBNORG0000042013	NBNSYS0100003192	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Feuerborniella	obscura	Feuerborniella obscura
NBNORG0000018544	NBNSYS0000027106	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	andrenipes	Mormia andrenipes
NBNORG0000018545	NBNSYS0000027107	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	caliginosa	Mormia caliginosa
NBNORG0000018546	NBNSYS0000027108	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	eatoni	Mormia eatoni
NBNORG0000018547	NBNSYS0000027109	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	furva	Mormia furva
NBNORG0000018548	NBNSYS0000027110	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	incerta	Mormia incerta
NBNORG0000018549	NBNSYS0000027111	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	palposa	Mormia palposa
NBNORG0000018550	NBNSYS0000027112	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	revisenda	Mormia revisenda
NBNORG0000042559	NBNSYS0100004124	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Mormia	satchelli	Mormia satchelli
NBNORG0000018551	NBNSYS0000027113	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Panimerus	albifacies	Panimerus albifacies
NBNORG0000042731	NBNSYS0100004412	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Panimerus	denticulatus	Panimerus denticulatus
NBNORG0000018552	NBNSYS0000027114	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Panimerus	goetghebueri	Panimerus goetghebueri
NBNORG0000042732	NBNSYS0100004413	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Panimerus	goodi	Panimerus goodi
NBNORG0000042733	NBNSYS0100004414	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Panimerus	maynei	Panimerus maynei
NBNORG0000018553	NBNSYS0000027115	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Panimerus	notabilis	Panimerus notabilis
NBNORG0000042762	NBNSYS0100004446	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Paramormia	decipiens	Paramormia decipiens
NBNORG0000042763	NBNSYS0100004447	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Paramormia	fratercula	Paramormia fratercula
NBNORG0000042764	NBNSYS0100004448	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Paramormia	polyascoidea	Paramormia polyascoidea
NBNORG0000042765	NBNSYS0100004449	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Paramormia	ustulata	Paramormia ustulata
NBNORG0000018510	NBNSYS0000027064	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	blandula	Pericoma blandula
NBNORG0000018511	NBNSYS0000027065	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	calcilega	Pericoma calcilega
NBNORG0000018512	NBNSYS0000027066	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	canescens	Pericoma canescens
NBNORG0000018513	NBNSYS0000027067	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	cognata	Pericoma cognata
NBNORG0000018514	NBNSYS0000027068	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	compta	Pericoma compta
NBNORG0000018515	NBNSYS0000027069	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	crispi	Pericoma crispi
NBNORG0000018516	NBNSYS0000027070	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	diversa	Pericoma diversa
NBNORG0000018517	NBNSYS0000027071	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	exquisita	Pericoma exquisita
NBNORG0000018518	NBNSYS0000027072	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	extricata	Pericoma extricata
NBNORG0000018519	NBNSYS0000027073	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	fallax	Pericoma fallax
NBNORG0000018520	NBNSYS0000027074	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	fuliginosa	Pericoma fuliginosa
NBNORG0000018521	NBNSYS0000027075	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	gracilis	Pericoma gracilis
NBNORG0000018522	NBNSYS0000027077	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	mutua	Pericoma mutua
NBNORG0000018523	NBNSYS0000027079	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	neoblandula	Pericoma neoblandula
NBNORG0000018524	NBNSYS0000027080	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	nubila	Pericoma nubila
NBNORG0000018525	NBNSYS0000027081	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	palustris	Pericoma palustris
NBNORG0000018526	NBNSYS0000027082	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	pilularia	Pericoma pilularia
NBNORG0000018527	NBNSYS0000027083	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	pseudoexquisita	Pericoma pseudoexquisita
NBNORG0000042827	NBNSYS0100004534	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	rivularis	Pericoma rivularis
NBNORG0000042828	NBNSYS0100004535	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	sziladyi	Pericoma sziladyi
NBNORG0000042829	NBNSYS0100004536	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	tonnoiri	Pericoma tonnoiri
NBNORG0000018528	NBNSYS0000027085	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	trifasciata	Pericoma trifasciata
NBNORG0000018529	NBNSYS0000027086	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Pericoma	trivialis	Pericoma trivialis
NBNORG0000045113	NBNSYS0100019076	Arthropoda	Hexapoda	Insecta	Diptera	Psychodidae	Peripsychoda	auriculata	Peripsychoda auriculata
